Lat,Lon,RSSI,SNR,Dist
49.7750211,18.2669347,-124,12.51,15.2046621890234
49.7750211,18.2669347,-130,12.42,18.0991571410714
49.7750211,18.2669347,-132,9.48,6.54680372705619
49.7750211,18.2669347,-140,7.21,19.4999669023607
49.7750211,18.2669347,-124,12.12,2.15428507578288
49.7750211,18.2669347,-134,11.75,6.54680372705619
49.7750211,18.2669347,-127,11.45,9.59583309660919
49.7750211,18.2669347,-130,10.87,15.2046621890234
49.7750211,18.2669347,-127,9.98,15.1832041426776
49.7735175,18.2829742,-137,8.79,3.17119612322333
49.7735175,18.2829742,-139,7.6,17.6208158478557
49.7735175,18.2829742,-137,6.54,11.7756062327609
49.7735175,18.2829742,-130,9.47,5.65294689690652
49.7735175,18.2829742,-140,8.49,20.1258573007131
49.7735175,18.2829742,-135,8.46,6.39574281241428
49.7735175,18.2829742,-137,6.24,3.17119612322333
49.7735175,18.2829742,-134,10.35,3.17119612322333
49.7735175,18.2829742,-139,8.23,3.40077286293979
49.7735175,18.2829742,-132,8.15,6.39574281241428
49.7735175,18.2829742,-135,7.5,20.1258573007131
49.7735175,18.2829742,-133,11.87,6.39574281241428
49.7735175,18.2829742,-134,10.04,3.17119612322333
49.7735175,18.2829742,-140,8.14,17.6208158478557
49.7735175,18.2829742,-142,7.64,22.8920505031637
49.7735175,18.2829742,-136,6.18,3.17119612322333
49.7634506,18.2391472,-119,14.53,5.16694133002843
49.7634506,18.2391472,-119,14.45,20.4842743324603
49.7634506,18.2391472,-118,14.24,17.2258036930004
49.7634506,18.2391472,-119,14.2,8.48190557545681
49.7634506,18.2391472,-115,13.91,13.403901784828
49.7634506,18.2391472,-117,13.62,5.16694133002843
49.7634506,18.2391472,-119,13.54,8.48190557545681
49.7634506,18.2391472,-121,12.63,17.2258036930004
49.7634506,18.2391472,-121,13.9,20.4842743324603
49.7634506,18.2391472,-124,12.54,23.2227703735326
49.7634506,18.2391472,-124,12.39,8.05583673229545
49.7634506,18.2391472,-126,12.33,17.630519902199
49.7634506,18.2391472,-120,14.17,5.16694133002843
49.7634506,18.2391472,-117,13.57,13.403901784828
49.7634506,18.2391472,-126,13.22,17.2258036930004
49.7634506,18.2391472,-125,12.89,17.630519902199
49.7634506,18.2391472,-121,14.5,20.4842743324603
49.7634506,18.2391472,-129,12.85,16.8112537342947
49.7634506,18.2391472,-128,11.36,17.630519902199
49.7634506,18.2391472,-135,11.23,18.9360624159007
49.7877311,18.2261047,-120,13.72,3.94248742570266
49.7877311,18.2261047,-123,13.13,16.6867082676579
49.7877311,18.2261047,-91,12.9,2.62228919547952
49.7877311,18.2261047,-124,12.78,8.24032386268623
49.7877311,18.2261047,-111,14.25,6.43078821736336
49.7877311,18.2261047,-116,14.17,8.61721980828759
49.7877311,18.2261047,-90,14.16,2.62228919547952
49.7877311,18.2261047,-118,13.97,3.94248742570266
49.7877311,18.2261047,-115,14.25,8.61721980828759
49.7877311,18.2261047,-120,13.64,6.16044193476249
49.7877311,18.2261047,-121,12.81,8.24032386268623
49.7877311,18.2261047,-122,12.78,16.6867082676579
49.7877311,18.2261047,-90,14.53,2.62228919547952
49.7877311,18.2261047,-114,14.4,8.61721980828759
49.7877311,18.2261047,-126,12.84,16.6867082676579
49.7877311,18.2261047,-117,11.8,3.94248742570266
49.7877311,18.2261047,-126,13.73,16.3659801849735
49.7877311,18.2261047,-118,12.95,8.24032386268623
49.7877311,18.2261047,-90,12.58,2.62228919547952
49.7877311,18.2261047,-120,11.81,3.94248742570266
49.7834397,18.2558078,-116,12.86,7.87502556118616
49.7834397,18.2558078,-107,12.7,2.64494419052827
49.7834397,18.2558078,-122,12.19,18.2871986094723
49.7834397,18.2558078,-113,11.96,2.23160924008293
49.7834397,18.2558078,-110,14.02,2.23160924008293
49.7834397,18.2558078,-125,13.6,18.2871986094723
49.7834397,18.2558078,-116,13.22,8.40013775552277
49.7834397,18.2558078,-106,12.86,2.64494419052827
49.7834397,18.2558078,-121,13.45,9.20067586818907
49.7834397,18.2558078,-117,13.26,13.9174541692613
49.7834397,18.2558078,-124,13.08,23.0002445586138
49.7834397,18.2558078,-128,12.63,6.7754440025221
49.7834397,18.2558078,-115,14.72,5.55976822731554
49.7834397,18.2558078,-121,14.63,22.3245580465724
49.7834397,18.2558078,-108,14.59,2.23160924008293
49.7834397,18.2558078,-130,14.36,19.2398282306198
49.7834397,18.2558078,-114,13,2.23160924008293
49.7834397,18.2558078,-112,11.5,2.64494419052827
49.7834397,18.2558078,-126,10.99,18.2871986094723
49.7834397,18.2558078,-132,9.64,23.0002445586138
49.7834397,18.2558078,-119,13.47,7.87502556118616
49.7834397,18.2558078,-126,12.96,6.7754440025221
49.7834397,18.2558078,-112,12.86,8.40013775552277
49.7834397,18.2558078,-113,12.84,2.23160924008293
49.8105392,18.2434064,-126,14.47,15.7855865681014
49.8105392,18.2434064,-121,14.26,2.40274000124145
49.8105392,18.2434064,-116,14.14,6.06646978532161
49.8105392,18.2434064,-118,13.99,6.26351255360892
49.8105392,18.2434064,-123,13.65,2.40274000124145
49.8105392,18.2434064,-114,11.45,6.06646978532161
49.8105392,18.2434064,-129,11.22,15.7855865681014
49.8105392,18.2434064,-115,10.26,4.95490280609398
49.8105392,18.2434064,-120,14.3,2.40274000124145
49.8105392,18.2434064,-111,14.14,6.06646978532161
49.8105392,18.2434064,-128,13.75,15.7855865681014
49.8105392,18.2434064,-119,13.68,6.26351255360892
49.8105392,18.2434064,-116,14.02,6.26351255360892
49.8105392,18.2434064,-127,13.62,7.05229854963966
49.8105392,18.2434064,-125,13.04,2.40274000124145
49.8105392,18.2434064,-115,12.67,4.95490280609398
49.8105392,18.2434064,-108,14.46,6.06646978532161
49.8105392,18.2434064,-110,13.03,4.95490280609398
49.8105392,18.2434064,-127,12.23,18.8688450016501
49.8105392,18.2434064,-129,12.11,3.45892995925734
49.8281631,18.2574406,-119,13.68,6.41416315291405
49.8281631,18.2574406,-127,13.26,20.702107345221
49.8281631,18.2574406,-114,12.76,7.01206230094158
49.8281631,18.2574406,-116,12.73,1.62926588405277
49.8281631,18.2574406,-115,13.84,1.62926588405277
49.8281631,18.2574406,-114,13.49,7.01206230094158
49.8281631,18.2574406,-131,12.42,20.702107345221
49.8281631,18.2574406,-121,11.8,4.89814986984768
49.8392983,18.2395936,-117,10.76,8.14816555194183
49.8392983,18.2395936,-134,10.44,4.7110432308366
49.8392983,18.2395936,-115,8.98,3.12696392108302
49.8392983,18.2395936,-115,12.05,3.02266111150692
49.8392983,18.2395936,-110,11.9,5.90102903038252
49.8392983,18.2395936,-117,11.88,3.12696392108302
49.8392983,18.2395936,-125,11.56,8.14816555194183
49.8392983,18.2395936,-119,13.21,8.0689856989466
49.8392983,18.2395936,-126,12.71,20.3110980003976
49.8392983,18.2395936,-109,12.1,5.90102903038252
49.8392983,18.2395936,-113,11.21,3.02266111150692
49.8392983,18.2395936,-122,14.45,8.0689856989466
49.8392983,18.2395936,-118,11.3,8.14816555194183
49.8392983,18.2395936,-119,10.47,3.02266111150692
49.8392983,18.2395936,-126,10.04,4.7110432308366
49.8392983,18.2395936,-124,30,20.3110980003976
49.8392983,18.2395936,-116,14.25,3.12696392108302
49.8392983,18.2395936,-114,13.64,3.02266111150692
49.8392983,18.2395936,-117,13.56,5.90102903038252
49.8392983,18.2395936,-112,11.2,3.12696392108302
49.8392983,18.2395936,-118,11.04,3.02266111150692
49.8392983,18.2395936,-130,10.95,8.14816555194183
49.8392983,18.2395936,-141,8.5,14.045923315776
49.8392983,18.2395936,-117,13.72,5.90102903038252
49.8392983,18.2395936,-128,13.29,8.14816555194183
49.8392983,18.2395936,-108,12.51,3.12696392108302
49.8392983,18.2395936,-113,12.5,3.02266111150692
49.8392983,18.2395936,-112,14.07,3.02266111150692
49.8392983,18.2395936,-128,12.49,8.14816555194183
49.8392983,18.2395936,-108,12.32,3.12696392108302
49.8392983,18.2395936,-113,11,5.90102903038252
49.8392983,18.2395936,-109,13.42,3.12696392108302
49.8392983,18.2395936,-120,11.03,3.02266111150692
49.8392983,18.2395936,-136,8.85,8.0689856989466
49.8392983,18.2395936,-112,13.44,5.90102903038252
49.8392983,18.2395936,-133,13.21,8.0689856989466
49.8392983,18.2395936,-113,12.73,3.12696392108302
49.8392983,18.2395936,-128,12.43,8.14816555194183
49.8514022,18.2779025,-103,13.3,2.27266773241753
49.8514022,18.2779025,-113,6,4.81938108367903
49.8514022,18.2779025,-111,14.65,2.27266773241753
49.8514022,18.2779025,-116,14.6,4.81938108367903
49.8514022,18.2779025,-120,12.83,8.91373818400669
49.8514022,18.2779025,-136,10.19,9.86850849567156
49.8514022,18.2779025,-107,13.69,2.27266773241753
49.8514022,18.2779025,-117,11.34,8.91373818400669
49.8514022,18.2779025,-117,8.4,4.81938108367903
49.8514022,18.2779025,-140,6.85,6.58493846123406
49.8514022,18.2779025,-111,13.47,2.27266773241753
49.8514022,18.2779025,-121,10.32,4.81938108367903
49.8514022,18.2779025,-131,7.89,12.0636519391485
49.8514022,18.2779025,-123,6,8.91373818400669
49.8514022,18.2779025,-102,14.1,2.27266773241753
49.8514022,18.2779025,-114,14.07,8.91373818400669
49.8514022,18.2779025,-118,13.93,4.81938108367903
49.8514022,18.2779025,-130,12.82,8.07478959974104
49.8609733,18.3013097,-123,14.09,25.3186817261788
49.8609733,18.3013097,-119,13.54,6.36918759984438
49.8609733,18.3013097,-120,13.25,8.73901144394941
49.8609733,18.3013097,-109,13.05,3.67492774233834
49.8609733,18.3013097,-112,14.12,6.36918759984438
49.8609733,18.3013097,-118,13.82,8.73901144394941
49.8609733,18.3013097,-131,13.39,17.6465611088983
49.8609733,18.3013097,-125,12.27,25.3186817261788
49.8609733,18.3013097,-124,14.68,25.3186817261788
49.8609733,18.3013097,-118,14.6,6.12104364237793
49.8609733,18.3013097,-108,14.21,3.67492774233834
49.8609733,18.3013097,-114,13.91,8.73901144394941
49.8609733,18.3013097,-113,14.34,6.36918759984438
49.8609733,18.3013097,-131,12.94,17.6465611088983
49.8609733,18.3013097,-127,12.62,25.3186817261788
49.8609733,18.3013097,-109,12.17,3.67492774233834
49.8609733,18.3013097,-106,13.51,3.67492774233834
49.8609733,18.3013097,-125,13.16,6.12104364237793
49.8609733,18.3013097,-131,12.37,25.3186817261788
49.8609733,18.3013097,-121,11.89,6.36918759984438
49.8593231,18.3305192,-128,13.68,5.01594321675151
49.8593231,18.3305192,-115,12.47,6.67673550144522
49.8593231,18.3305192,-114,14.37,6.67673550144522
49.8593231,18.3305192,-122,12.3,5.01594321675151
49.8593231,18.3305192,-129,10.54,8.46587937408798
49.8593231,18.3305192,-114,13.95,6.67673550144522
49.8593231,18.3305192,-121,6,5.01594321675151
49.8593231,18.3305192,-114,13.34,6.67673550144522
49.8593231,18.3305192,-121,13.06,5.01594321675151
49.8593231,18.3305192,-114,14.66,6.67673550144522
49.8593231,18.3305192,-120,12.52,5.01594321675151
49.8593231,18.3305192,-114,12.95,6.67673550144522
49.8593231,18.3305192,-120,11.74,5.01594321675151
49.8419342,18.3445969,-114,13.82,6.28134563652228
49.8419342,18.3445969,-127,11,3.6919683046074
49.8419342,18.3445969,-127,13.1,3.6919683046074
49.8419342,18.3445969,-114,12.21,6.28134563652228
49.8419342,18.3445969,-133,12.09,6.5271512574442
49.8419342,18.3445969,-143,6.13,6.55025491505912
49.8419342,18.3445969,-119,12.77,3.6919683046074
49.8419342,18.3445969,-117,9.68,6.28134563652228
49.8419342,18.3445969,-116,12.66,6.28134563652228
49.8419342,18.3445969,-128,12.47,3.6919683046074
49.8419342,18.3445969,-131,12.06,6.5271512574442
49.8419342,18.3445969,-116,13.72,6.28134563652228
49.8419342,18.3445969,-133,12.27,6.5271512574442
49.8419342,18.3445969,-125,11.45,3.6919683046074
49.8419342,18.3445969,-137,9.65,4.80869709410424
49.8398736,18.3268689,-122,13.61,8.54237136360536
49.8398736,18.3268689,-122,12.98,7.10137824283591
49.8398736,18.3268689,-133,12.23,24.4846121199798
49.8398736,18.3268689,-118,12.12,7.52842348350614
49.8398736,18.3268689,-112,14.61,7.52842348350614
49.8398736,18.3268689,-132,13.62,5.47328293193951
49.8398736,18.3268689,-125,12.31,7.10137824283591
49.8398736,18.3268689,-134,11.86,19.9517503971398
49.8398736,18.3268689,-125,9.26,9.61792893910637
49.8398736,18.3268689,-127,11.76,19.9517503971398
49.8398736,18.3268689,-115,10.36,7.52842348350614
49.8398736,18.3268689,-128,9.57,5.47328293193951
49.8398736,18.3268689,-128,6,3.52215524101201
49.8194197,18.3328533,-124,13.14,1.34027178880942
49.8194197,18.3328533,-126,12.38,4.02261690970026
49.8194197,18.3328533,-129,6,12.4458826368981
49.8194197,18.3328533,-118,14.46,1.34027178880942
49.8194197,18.3328533,-122,13.8,4.02261690970026
49.8194197,18.3328533,-130,13.62,22.1944072976535
49.8194197,18.3328533,-123,13.15,8.90657896018597
49.8194197,18.3328533,-125,12.02,1.34027178880942
49.8194197,18.3328533,-134,11.29,21.0775909579322
49.8194197,18.3328533,-126,9.75,8.90657896018597
49.8194197,18.3328533,-132,7.8,4.4945389802398
49.8194197,18.3328533,-122,11.45,1.34027178880942
49.8194197,18.3328533,-124,10.95,4.02261690970026
49.8194197,18.3328533,-130,10.31,8.90657896018597
49.8194197,18.3328533,-118,7.77,1.34027178880942
49.8238067,18.3193072,-112,13.6,2.31496086160215
49.8238067,18.3193072,-122,12.21,8.04976747261935
49.8238067,18.3193072,-133,11.4,19.995422779715
49.8238067,18.3193072,-135,11.34,22.7351556195831
49.8238067,18.3193072,-119,14.82,8.04976747261935
49.8238067,18.3193072,-113,14.53,2.31496086160215
49.8238067,18.3193072,-122,13.8,2.94963757798794
49.8238067,18.3193072,-135,12.94,22.7351556195831
49.8238067,18.3193072,-110,14.41,2.31496086160215
49.8238067,18.3193072,-120,12.77,8.04976747261935
49.8238067,18.3193072,-134,10.31,19.995422779715
49.8238067,18.3193072,-137,6.58,24.4136467977589
49.8238067,18.3193072,-112,14.43,2.31496086160215
49.8238067,18.3193072,-130,13.28,19.995422779715
49.8238067,18.3193072,-124,13.03,2.94963757798794
49.8238067,18.3193072,-120,12.81,8.04976747261935
49.8238067,18.3193072,-111,10.81,2.31496086160215
49.8238067,18.3193072,-133,10.09,3.87841445489362
49.8238067,18.3193072,-124,9.78,11.4522677777491
49.8238067,18.3193072,-136,6.3,19.995422779715
49.81427,18.2983086,-134,13.01,21.8501727708612
49.81427,18.2983086,-123,12.26,2.03610973660218
49.81427,18.2983086,-110,12,3.1690652589778
49.81427,18.2983086,-127,10.98,6.78835869359328
49.81427,18.2983086,-117,14.85,2.28839370771289
49.81427,18.2983086,-112,14.82,3.1690652589778
49.81427,18.2983086,-126,14.52,2.03610973660218
49.81427,18.2983086,-133,13.3,27.4069034933197
49.81427,18.2983086,-119,14.72,2.03610973660218
49.81427,18.2983086,-125,13.9,6.78835869359328
49.81427,18.2983086,-112,13.5,3.1690652589778
49.81427,18.2983086,-135,12.15,19.0275966769647
49.81427,18.2983086,-120,12.28,2.03610973660218
49.81427,18.2983086,-119,11.74,8.07902844398597
49.81427,18.2983086,-117,11.42,2.28839370771289
49.81427,18.2983086,-130,11.4,6.78835869359328
49.81427,18.2983086,-124,9.99,8.07902844398597
49.8117742,18.3157806,-116,14.38,7.42893819865475
49.8117742,18.3157806,-118,13.85,11.3168905585141
49.8117742,18.3157806,-123,13.4,9.23327974056531
49.8117742,18.3157806,-120,12.82,6.90617125235252
49.8117742,18.3157806,-118,14.41,1.88569984401434
49.8117742,18.3157806,-129,13.4,3.05077663271828
49.8117742,18.3157806,-125,13.27,7.42893819865475
49.8117742,18.3157806,-134,12.93,20.2806786718297
49.8117742,18.3157806,-117,13.59,1.88569984401434
49.8117742,18.3157806,-122,12.29,7.42893819865475
49.8117742,18.3157806,-128,12.07,27.7541330409376
49.8117742,18.3157806,-131,11.83,23.6552703280763
49.8117742,18.3157806,-118,14.06,7.42893819865475
49.8117742,18.3157806,-117,13.87,6.90617125235252
49.8117742,18.3157806,-122,12.91,1.88569984401434
49.8117742,18.3157806,-128,12.76,9.23327974056531
49.8117742,18.3157806,-113,14.78,1.88569984401434
49.8117742,18.3157806,-122,14.36,20.2806786718297
49.8117742,18.3157806,-116,14.14,6.90617125235252
49.8117742,18.3157806,-126,13.99,3.05077663271828
49.8117742,18.3157806,-116,11.56,1.88569984401434
49.8117742,18.3157806,-131,7.53,23.6552703280763
49.8117742,18.3157806,-116,6,7.42893819865475
49.8117742,18.3157806,-130,12.19,21.4232918721435
49.7968794,18.2979436,-117,13.3,5.37225487105447
49.7968794,18.2979436,-121,12.33,1.80180594367937
49.7968794,18.2979436,-119,11.53,6.23476510334641
49.7968794,18.2979436,-127,10.19,3.40457677006829
49.7968794,18.2979436,-125,14.81,9.43041272409594
49.7968794,18.2979436,-121,14.32,1.80180594367937
49.7968794,18.2979436,-122,14.08,6.23476510334641
49.7968794,18.2979436,-123,14.02,5.37225487105447
49.7968794,18.2979436,-119,13.82,5.37225487105447
49.7968794,18.2979436,-120,13.54,6.23476510334641
49.7968794,18.2979436,-123,13.39,1.80180594367937
49.7968794,18.2979436,-132,12.03,19.9138208569401
49.7968794,18.2979436,-125,14.53,1.80180594367937
49.7968794,18.2979436,-115,14.49,6.23476510334641
49.7968794,18.2979436,-122,14.29,9.43041272409594
49.7968794,18.2979436,-121,14.18,3.40457677006829
49.7968794,18.2979436,-122,15.03,5.37225487105447
49.7968794,18.2979436,-127,14.64,1.80180594367937
49.7968794,18.2979436,-117,13.94,6.23476510334641
49.7968794,18.2979436,-125,13.74,3.40457677006829
49.8308619,18.2850939,-123,11.86,0.385305214497365
49.8308619,18.2850939,-121,11.76,0.385305214497365
49.8308619,18.2850939,-139,7.62,4.74213754279131
49.8308619,18.2850939,-122,11.96,0.385305214497365
49.8308619,18.2850939,-141,6,6.21223636240789
49.8308619,18.2850939,-121,10.62,0.385305214497365
49.8308619,18.2850939,-140,6.99,6.21223636240789
49.8308619,18.2850939,-134,6,0.385305214497365
49.8308619,18.2850939,-119,10.62,0.385305214497365
49.8308619,18.2850939,-114,13.68,0.385305214497365
49.8308619,18.2850939,-132,11.07,4.74213754279131
49.8308619,18.2850939,-135,10.3,17.4234223768898
49.8308619,18.2850939,-137,8.79,3.10517798848903
49.8308619,18.2850939,-117,8.64,0.385305214497365
49.8308619,18.2850939,-114,14.08,0.385305214497365
49.8308619,18.2850939,-137,10.23,3.10517798848903
49.8308619,18.2850939,-134,8.35,6.21223636240789
